ano_arquivo,data_referencia,uf,evento,total_vitima,total,feminino,masculino,nao_informado
2023,2023-01-01,AM,Tráfico de drogas,0.0,144.0,0.0,0.0,0.0
2023,2023-01-01,AP,Apreensão de Cocaína,0.0,0.0,0.0,0.0,0.0
2023,2023-01-01,AP,Apreensão de Maconha,0.0,0.0,0.0,0.0,0.0
2023,2023-01-01,AP,Arma de Fogo Apreendida,0.0,30.0,0.0,0.0,0.0
2023,2023-01-01,AP,Atendimento pré-hospitalar,0.0,813.0,0.0,0.0,0.0
2023,2023-01-01,AP,Busca e salvamento,0.0,362.0,0.0,0.0,0.0
2023,2023-01-01,AP,Combate a incêndios,0.0,81.0,0.0,0.0,0.0
2023,2023-01-01,AP,Emissão de Alvarás de licença,0.0,371.0,0.0,0.0,0.0
2023,2023-01-01,AP,Estupro,10.0,0.0,9.0,1.0,0.0
2023,2023-01-01,AP,Estupro de vulnerável,53.0,0.0,49.0,3.0,1.0
2023,2023-01-01,AP,Feminicídio,0.0,0.0,0.0,0.0,0.0
2023,2023-01-01,AP,Furto de veículo,0.0,28.0,0.0,0.0,0.0
2023,2023-01-01,AP,Homicídio doloso,36.0,0.0,0.0,36.0,0.0
2023,2023-01-01,AP,Lesão corporal seguida de morte,3.0,0.0,1.0,2.0,0.0
2023,2023-01-01,AP,Mandado de prisão cumprido,0.0,40.0,0.0,0.0,0.0
2023,2023-01-01,AP,Morte de Agente do Estado,0.0,0.0,0.0,0.0,0.0
2023,2023-01-01,AP,Morte no trânsito ou em decorrência dele (exceto homicídio doloso),8.0,0.0,1.0,7.0,0.0
2023,2023-01-01,AP,Morte por intervenção de Agente do Estado,17.0,0.0,0.0,17.0,0.0
2023,2023-01-01,AP,Mortes a esclarecer (sem indício de crime),0.0,0.0,0.0,0.0,0.0
2023,2023-01-01,AP,Mortes no trânsito,0.0,0.0,0.0,0.0,0.0
2023,2023-01-01,AP,Pessoa Desaparecida,28.0,0.0,13.0,15.0,0.0
2023,2023-01-01,AP,Pessoa Localizada,12.0,0.0,6.0,6.0,0.0
2023,2023-01-01,AP,Realização de vistorias,0.0,509.0,0.0,0.0,0.0
2023,2023-01-01,AP,Roubo a instituição financeira,0.0,0.0,0.0,0.0,0.0
2023,2023-01-01,AP,Roubo de carga,0.0,0.0,0.0,0.0,0.0
2023,2023-01-01,AP,Roubo de veículo,0.0,36.0,0.0,0.0,0.0
2023,2023-01-01,AP,Roubo seguido de morte (latrocínio),1.0,0.0,0.0,1.0,0.0
2023,2023-01-01,AP,Suicídio,9.0,0.0,0.0,9.0,0.0
2023,2023-01-01,AP,Suicídio de Agente do Estado,0.0,0.0,0.0,0.0,0.0
2023,2023-01-01,AP,Tentativa de feminicídio,3.0,0.0,3.0,0.0,0.0
2023,2023-01-01,AP,Tentativa de homicídio,5.0,0.0,0.0,0.0,5.0
2023,2023-01-01,AP,Tráfico de drogas,0.0,50.0,0.0,0.0,0.0
2023,2023-01-01,BA,Apreensão de Cocaína,0.0,0.0,0.0,0.0,0.0
2023,2023-01-01,BA,Apreensão de Maconha,0.0,0.0,0.0,0.0,0.0
2023,2023-01-01,BA,Arma de Fogo Apreendida,0.0,404.0,0.0,0.0,0.0
2023,2023-01-01,BA,Atendimento pré-hospitalar,0.0,352.0,0.0,0.0,0.0
2023,2023-01-01,BA,Busca e salvamento,0.0,890.0,0.0,0.0,0.0
2023,2023-01-01,BA,Combate a incêndios,0.0,691.0,0.0,0.0,0.0
2023,2023-01-01,BA,Emissão de Alvarás de licença,0.0,1149.0,0.0,0.0,0.0
2023,2023-01-01,BA,Estupro,95.0,0.0,90.0,5.0,0.0
2023,2023-01-01,BA,Estupro de vulnerável,372.0,0.0,328.0,39.0,5.0
2023,2023-01-01,BA,Feminicídio,8.0,0.0,8.0,0.0,0.0
2023,2023-01-01,BA,Furto de veículo,0.0,638.0,0.0,0.0,0.0
2023,2023-01-01,BA,Homicídio doloso,427.0,0.0,30.0,396.0,1.0
2023,2023-01-01,BA,Lesão corporal seguida de morte,13.0,0.0,0.0,13.0,0.0
2023,2023-01-01,BA,Mandado de prisão cumprido,0.0,386.0,0.0,0.0,0.0
2023,2023-01-01,BA,Morte de Agente do Estado,0.0,0.0,0.0,0.0,0.0
2023,2023-01-01,BA,Morte no trânsito ou em decorrência dele (exceto homicídio doloso),65.0,0.0,20.0,44.0,1.0
2023,2023-01-01,BA,Morte por intervenção de Agente do Estado,115.0,0.0,0.0,115.0,0.0
2023,2023-01-01,BA,Mortes a esclarecer (sem indício de crime),53.0,0.0,11.0,39.0,3.0
2023,2023-01-01,BA,Mortes no trânsito,38.0,0.0,4.0,34.0,0.0
2023,2023-01-01,BA,Pessoa Desaparecida,310.0,0.0,95.0,206.0,9.0
2023,2023-01-01,BA,Pessoa Localizada,85.0,0.0,30.0,55.0,0.0
2023,2023-01-01,BA,Realização de vistorias,0.0,719.0,0.0,0.0,0.0
2023,2023-01-01,BA,Roubo a instituição financeira,0.0,1.0,0.0,0.0,0.0
2023,2023-01-01,BA,Roubo de carga,0.0,23.0,0.0,0.0,0.0
2023,2023-01-01,BA,Roubo de veículo,0.0,1103.0,0.0,0.0,0.0
2023,2023-01-01,BA,Roubo seguido de morte (latrocínio),5.0,0.0,0.0,5.0,0.0
2023,2023-01-01,BA,Suicídio,70.0,0.0,8.0,61.0,1.0
2023,2023-01-01,BA,Suicídio de Agente do Estado,0.0,0.0,0.0,0.0,0.0
2023,2023-01-01,BA,Tentativa de feminicídio,17.0,0.0,17.0,0.0,0.0
2023,2023-01-01,BA,Tentativa de homicídio,252.0,0.0,48.0,189.0,15.0
2023,2023-01-01,BA,Tráfico de drogas,0.0,523.0,0.0,0.0,0.0
2023,2023-01-01,CE,Apreensão de Cocaína,0.0,0.0,0.0,0.0,0.0
2023,2023-01-01,CE,Apreensão de Maconha,0.0,0.0,0.0,0.0,0.0
2023,2023-01-01,CE,Arma de Fogo Apreendida,0.0,566.0,0.0,0.0,0.0
2023,2023-01-01,CE,Atendimento pré-hospitalar,0.0,14.0,0.0,0.0,0.0
2023,2023-01-01,CE,Busca e salvamento,0.0,1213.0,0.0,0.0,0.0
2023,2023-01-01,CE,Combate a incêndios,0.0,454.0,0.0,0.0,0.0
2023,2023-01-01,CE,Emissão de Alvarás de licença,0.0,2879.0,0.0,0.0,0.0
2023,2023-01-01,CE,Estupro,26.0,0.0,24.0,2.0,0.0
2023,2023-01-01,CE,Estupro de vulnerável,111.0,0.0,97.0,12.0,2.0
2023,2023-01-01,CE,Feminicídio,7.0,0.0,6.0,1.0,0.0
2023,2023-01-01,CE,Furto de veículo,0.0,558.0,0.0,0.0,0.0
2023,2023-01-01,CE,Homicídio doloso,244.0,0.0,19.0,225.0,0.0
2023,2023-01-01,CE,Lesão corporal seguida de morte,1.0,0.0,0.0,1.0,0.0
2023,2023-01-01,CE,Mandado de prisão cumprido,0.0,516.0,0.0,0.0,0.0
2023,2023-01-01,CE,Morte de Agente do Estado,0.0,0.0,0.0,0.0,0.0
2023,2023-01-01,CE,Morte no trânsito ou em decorrência dele (exceto homicídio doloso),159.0,0.0,26.0,133.0,0.0
2023,2023-01-01,CE,Morte por intervenção de Agente do Estado,8.0,0.0,0.0,8.0,0.0
2023,2023-01-01,CE,Mortes a esclarecer (sem indício de crime),47.0,0.0,8.0,39.0,0.0
2023,2023-01-01,CE,Mortes no trânsito,11.0,0.0,1.0,10.0,0.0
2023,2023-01-01,CE,Pessoa Desaparecida,216.0,0.0,52.0,164.0,0.0
2023,2023-01-01,CE,Pessoa Localizada,116.0,0.0,30.0,86.0,0.0
2023,2023-01-01,CE,Realização de vistorias,0.0,3861.0,0.0,0.0,0.0
2023,2023-01-01,CE,Roubo a instituição financeira,0.0,0.0,0.0,0.0,0.0
2023,2023-01-01,CE,Roubo de carga,0.0,5.0,0.0,0.0,0.0
2023,2023-01-01,CE,Roubo de veículo,0.0,634.0,0.0,0.0,0.0
2023,2023-01-01,CE,Roubo seguido de morte (latrocínio),0.0,0.0,0.0,0.0,0.0
2023,2023-01-01,CE,Suicídio,69.0,0.0,16.0,53.0,0.0
2023,2023-01-01,CE,Suicídio de Agente do Estado,0.0,0.0,0.0,0.0,0.0
2023,2023-01-01,CE,Tentativa de feminicídio,8.0,0.0,6.0,2.0,0.0
2023,2023-01-01,CE,Tentativa de homicídio,94.0,0.0,15.0,79.0,0.0
2023,2023-01-01,CE,Tráfico de drogas,0.0,508.0,0.0,0.0,0.0
2023,2023-01-01,DF,Apreensão de Cocaína,0.0,0.0,0.0,0.0,0.0
2023,2023-01-01,DF,Apreensão de Maconha,0.0,0.0,0.0,0.0,0.0
2023,2023-01-01,DF,Arma de Fogo Apreendida,0.0,173.0,0.0,0.0,0.0
2023,2023-01-01,DF,Atendimento pré-hospitalar,0.0,5385.0,0.0,0.0,0.0
2023,2023-01-01,DF,Busca e salvamento,0.0,3200.0,0.0,0.0,0.0
2023,2023-01-01,DF,Combate a incêndios,0.0,1509.0,0.0,0.0,0.0
2023,2023-01-01,DF,Emissão de Alvarás de licença,0.0,170.0,0.0,0.0,0.0
2023,2023-01-01,DF,Estupro,19.0,0.0,17.0,2.0,0.0
2023,2023-01-01,DF,Estupro de vulnerável,76.0,0.0,62.0,14.0,0.0
2023,2023-01-01,DF,Feminicídio,5.0,0.0,5.0,0.0,0.0
2023,2023-01-01,DF,Furto de veículo,0.0,310.0,0.0,0.0,0.0
2023,2023-01-01,DF,Homicídio doloso,22.0,0.0,2.0,20.0,0.0
2023,2023-01-01,DF,Lesão corporal seguida de morte,0.0,0.0,0.0,0.0,0.0
2023,2023-01-01,DF,Mandado de prisão cumprido,0.0,804.0,0.0,0.0,0.0
2023,2023-01-01,DF,Morte de Agente do Estado,0.0,0.0,0.0,0.0,0.0
2023,2023-01-01,DF,Morte no trânsito ou em decorrência dele (exceto homicídio doloso),16.0,0.0,2.0,14.0,0.0
2023,2023-01-01,DF,Morte por intervenção de Agente do Estado,5.0,0.0,0.0,5.0,0.0
2023,2023-01-01,DF,Mortes a esclarecer (sem indício de crime),0.0,0.0,0.0,0.0,0.0
2023,2023-01-01,DF,Mortes no trânsito,3.0,0.0,0.0,3.0,0.0
2023,2023-01-01,DF,Pessoa Desaparecida,193.0,0.0,62.0,131.0,0.0
2023,2023-01-01,DF,Pessoa Localizada,141.0,0.0,43.0,98.0,0.0
2023,2023-01-01,DF,Realização de vistorias,0.0,209.0,0.0,0.0,0.0
2023,2023-01-01,DF,Roubo a instituição financeira,0.0,0.0,0.0,0.0,0.0
2023,2023-01-01,DF,Roubo de carga,0.0,3.0,0.0,0.0,0.0
2023,2023-01-01,DF,Roubo de veículo,0.0,124.0,0.0,0.0,0.0
2023,2023-01-01,DF,Roubo seguido de morte (latrocínio),4.0,0.0,0.0,4.0,0.0
2023,2023-01-01,DF,Suicídio,20.0,0.0,3.0,17.0,0.0
2023,2023-01-01,DF,Suicídio de Agente do Estado,0.0,0.0,0.0,0.0,0.0
2023,2023-01-01,DF,Tentativa de feminicídio,5.0,0.0,5.0,0.0,0.0
2023,2023-01-01,DF,Tentativa de homicídio,50.0,0.0,6.0,44.0,0.0
2023,2023-01-01,DF,Tráfico de drogas,0.0,180.0,0.0,0.0,0.0
2023,2023-01-01,ES,Apreensão de Cocaína,0.0,0.0,0.0,0.0,0.0
2023,2023-01-01,ES,Apreensão de Maconha,0.0,0.0,0.0,0.0,0.0
2023,2023-01-01,ES,Arma de Fogo Apreendida,0.0,300.0,0.0,0.0,0.0
2023,2023-01-01,ES,Atendimento pré-hospitalar,0.0,0.0,0.0,0.0,0.0
2023,2023-01-01,ES,Busca e salvamento,0.0,0.0,0.0,0.0,0.0
2023,2023-01-01,ES,Combate a incêndios,0.0,0.0,0.0,0.0,0.0
2023,2023-01-01,ES,Emissão de Alvarás de licença,0.0,0.0,0.0,0.0,0.0
2023,2023-01-01,ES,Estupro,45.0,0.0,40.0,3.0,2.0
2023,2023-01-01,ES,Estupro de vulnerável,97.0,0.0,81.0,12.0,4.0
2023,2023-01-01,ES,Feminicídio,4.0,0.0,4.0,0.0,0.0
2023,2023-01-01,ES,Furto de veículo,0.0,373.0,0.0,0.0,0.0
2023,2023-01-01,ES,Homicídio doloso,92.0,0.0,4.0,88.0,0.0
2023,2023-01-01,ES,Lesão corporal seguida de morte,5.0,0.0,0.0,5.0,0.0
2023,2023-01-01,ES,Mandado de prisão cumprido,0.0,401.0,0.0,0.0,0.0
2023,2023-01-01,ES,Morte de Agente do Estado,0.0,0.0,0.0,0.0,0.0
2023,2023-01-01,ES,Morte no trânsito ou em decorrência dele (exceto homicídio doloso),83.0,0.0,23.0,60.0,0.0
2023,2023-01-01,ES,Morte por intervenção de Agente do Estado,7.0,0.0,0.0,7.0,0.0
2023,2023-01-01,ES,Mortes a esclarecer (sem indício de crime),20.0,0.0,5.0,15.0,0.0
2023,2023-01-01,ES,Mortes no trânsito,23.0,0.0,5.0,18.0,0.0
2023,2023-01-01,ES,Pessoa Desaparecida,223.0,0.0,77.0,116.0,30.0
2023,2023-01-01,ES,Pessoa Localizada,38.0,0.0,9.0,26.0,3.0
2023,2023-01-01,ES,Realização de vistorias,0.0,0.0,0.0,0.0,0.0
2023,2023-01-01,ES,Roubo a instituição financeira,0.0,0.0,0.0,0.0,0.0
2023,2023-01-01,ES,Roubo de carga,0.0,4.0,0.0,0.0,0.0
2023,2023-01-01,ES,Roubo de veículo,0.0,259.0,0.0,0.0,0.0
2023,2023-01-01,ES,Roubo seguido de morte (latrocínio),0.0,0.0,0.0,0.0,0.0
2023,2023-01-01,ES,Suicídio,20.0,0.0,5.0,15.0,0.0
2023,2023-01-01,ES,Suicídio de Agente do Estado,0.0,0.0,0.0,0.0,0.0
2023,2023-01-01,ES,Tentativa de feminicídio,4.0,0.0,4.0,0.0,0.0
2023,2023-01-01,ES,Tentativa de homicídio,85.0,0.0,16.0,64.0,5.0
2023,2023-01-01,ES,Tráfico de drogas,0.0,372.0,0.0,0.0,0.0
2023,2023-01-01,GO,Apreensão de Cocaína,0.0,0.0,0.0,0.0,0.0
2023,2023-01-01,GO,Apreensão de Maconha,0.0,0.0,0.0,0.0,0.0
2023,2023-01-01,GO,Arma de Fogo Apreendida,0.0,414.0,0.0,0.0,0.0
2023,2023-01-01,GO,Atendimento pré-hospitalar,0.0,7617.0,0.0,0.0,0.0
2023,2023-01-01,GO,Busca e salvamento,0.0,2020.0,0.0,0.0,0.0
2023,2023-01-01,GO,Combate a incêndios,0.0,256.0,0.0,0.0,0.0
2023,2023-01-01,GO,Emissão de Alvarás de licença,0.0,10833.0,0.0,0.0,0.0
2023,2023-01-01,GO,Estupro,61.0,0.0,55.0,6.0,0.0
2023,2023-01-01,GO,Estupro de vulnerável,296.0,0.0,248.0,45.0,3.0
2023,2023-01-01,GO,Feminicídio,6.0,0.0,6.0,0.0,0.0
2023,2023-01-01,GO,Furto de veículo,0.0,428.0,0.0,0.0,0.0
2023,2023-01-01,GO,Homicídio doloso,105.0,0.0,4.0,93.0,8.0
2023,2023-01-01,GO,Lesão corporal seguida de morte,1.0,0.0,0.0,1.0,0.0
2023,2023-01-01,GO,Mandado de prisão cumprido,0.0,387.0,0.0,0.0,0.0
2023,2023-01-01,GO,Morte de Agente do Estado,0.0,0.0,0.0,0.0,0.0
2023,2023-01-01,GO,Morte no trânsito ou em decorrência dele (exceto homicídio doloso),57.0,0.0,15.0,40.0,2.0
2023,2023-01-01,GO,Morte por intervenção de Agente do Estado,66.0,0.0,1.0,50.0,15.0
2023,2023-01-01,GO,Mortes a esclarecer (sem indício de crime),36.0,0.0,4.0,22.0,10.0
2023,2023-01-01,GO,Mortes no trânsito,19.0,0.0,6.0,13.0,0.0
2023,2023-01-01,GO,Pessoa Desaparecida,287.0,0.0,86.0,195.0,6.0
2023,2023-01-01,GO,Pessoa Localizada,134.0,0.0,39.0,95.0,0.0
2023,2023-01-01,GO,Realização de vistorias,0.0,6619.0,0.0,0.0,0.0
2023,2023-01-01,GO,Roubo a instituição financeira,0.0,0.0,0.0,0.0,0.0
2023,2023-01-01,GO,Roubo de carga,0.0,6.0,0.0,0.0,0.0
2023,2023-01-01,GO,Roubo de veículo,0.0,97.0,0.0,0.0,0.0
2023,2023-01-01,GO,Roubo seguido de morte (latrocínio),2.0,0.0,1.0,1.0,0.0
2023,2023-01-01,GO,Suicídio,50.0,0.0,11.0,39.0,0.0
2023,2023-01-01,GO,Suicídio de Agente do Estado,0.0,0.0,0.0,0.0,0.0
2023,2023-01-01,GO,Tentativa de feminicídio,19.0,0.0,18.0,1.0,0.0
2023,2023-01-01,GO,Tentativa de homicídio,137.0,0.0,12.0,118.0,7.0
2023,2023-01-01,GO,Tráfico de drogas,0.0,106.0,0.0,0.0,0.0
2023,2023-01-01,MA,Apreensão de Cocaína,0.0,0.0,0.0,0.0,0.0
2023,2023-01-01,MA,Apreensão de Maconha,0.0,0.0,0.0,0.0,0.0
2023,2023-01-01,MA,Arma de Fogo Apreendida,0.0,186.0,0.0,0.0,0.0
2023,2023-01-01,MA,Atendimento pré-hospitalar,0.0,1401.0,0.0,0.0,0.0
2023,2023-01-01,MA,Busca e salvamento,0.0,1007.0,0.0,0.0,0.0
2023,2023-01-01,MA,Combate a incêndios,0.0,293.0,0.0,0.0,0.0
2023,2023-01-01,MA,Emissão de Alvarás de licença,0.0,280.0,0.0,0.0,0.0
2023,2023-01-01,MA,Estupro,33.0,0.0,32.0,1.0,0.0
2023,2023-01-01,MA,Estupro de vulnerável,124.0,0.0,115.0,9.0,0.0
2023,2023-01-01,MA,Feminicídio,3.0,0.0,3.0,0.0,0.0
2023,2023-01-01,MA,Furto de veículo,0.0,292.0,0.0,0.0,0.0
2023,2023-01-01,MA,Homicídio doloso,160.0,0.0,7.0,153.0,0.0
2023,2023-01-01,MA,Lesão corporal seguida de morte,0.0,0.0,0.0,0.0,0.0
2023,2023-01-01,MA,Mandado de prisão cumprido,0.0,127.0,0.0,0.0,0.0
2023,2023-01-01,MA,Morte de Agente do Estado,1.0,0.0,0.0,1.0,0.0
2023,2023-01-01,MA,Morte no trânsito ou em decorrência dele (exceto homicídio doloso),76.0,0.0,9.0,66.0,1.0
2023,2023-01-01,MA,Morte por intervenção de Agente do Estado,6.0,0.0,0.0,6.0,0.0
2023,2023-01-01,MA,Mortes a esclarecer (sem indício de crime),20.0,0.0,3.0,16.0,1.0
2023,2023-01-01,MA,Mortes no trânsito,18.0,0.0,5.0,13.0,0.0
2023,2023-01-01,MA,Pessoa Desaparecida,67.0,0.0,20.0,47.0,0.0
2023,2023-01-01,MA,Pessoa Localizada,11.0,0.0,1.0,10.0,0.0
2023,2023-01-01,MA,Realização de vistorias,0.0,239.0,0.0,0.0,0.0
2023,2023-01-01,MA,Roubo a instituição financeira,0.0,0.0,0.0,0.0,0.0
2023,2023-01-01,MA,Roubo de carga,0.0,6.0,0.0,0.0,0.0
2023,2023-01-01,MA,Roubo de veículo,0.0,452.0,0.0,0.0,0.0
2023,2023-01-01,MA,Roubo seguido de morte (latrocínio),2.0,0.0,0.0,2.0,0.0
2023,2023-01-01,MA,Suicídio,33.0,0.0,8.0,25.0,0.0
2023,2023-01-01,MA,Suicídio de Agente do Estado,0.0,0.0,0.0,0.0,0.0
2023,2023-01-01,MA,Tentativa de feminicídio,5.0,0.0,5.0,0.0,0.0
2023,2023-01-01,MA,Tentativa de homicídio,90.0,0.0,12.0,78.0,0.0
2023,2023-01-01,MA,Tráfico de drogas,0.0,147.0,0.0,0.0,0.0
