ano_arquivo,data_referencia,uf,evento,total_vitima,total,feminino,masculino,nao_informado
2016,2016-01-01,AC,Apreensão de Cocaína,0.0,0.0,0.0,0.0,0.0
2016,2016-01-01,AC,Apreensão de Maconha,0.0,0.0,0.0,0.0,0.0
2016,2016-01-01,AC,Arma de Fogo Apreendida,0.0,0.0,0.0,0.0,0.0
2016,2016-01-01,AC,Atendimento pré-hospitalar,0.0,0.0,0.0,0.0,0.0
2016,2016-01-01,AC,Busca e salvamento,0.0,0.0,0.0,0.0,0.0
2016,2016-01-01,AC,Combate a incêndios,0.0,0.0,0.0,0.0,0.0
2016,2016-01-01,AC,Emissão de Alvarás de licença,0.0,0.0,0.0,0.0,0.0
2016,2016-01-01,AC,Estupro,0.0,0.0,0.0,0.0,0.0
2016,2016-01-01,AC,Estupro de vulnerável,0.0,0.0,0.0,0.0,0.0
2016,2016-01-01,AC,Feminicídio,0.0,0.0,0.0,0.0,0.0
2016,2016-01-01,AC,Furto de veículo,0.0,0.0,0.0,0.0,0.0
2016,2016-01-01,AC,Homicídio doloso,16.0,0.0,1.0,15.0,0.0
2016,2016-01-01,AC,Lesão corporal seguida de morte,0.0,0.0,0.0,0.0,0.0
2016,2016-01-01,AC,Mandado de prisão cumprido,0.0,0.0,0.0,0.0,0.0
2016,2016-01-01,AC,Morte de Agente do Estado,0.0,0.0,0.0,0.0,0.0
2016,2016-01-01,AC,Morte no trânsito ou em decorrência dele (exceto homicídio doloso),7.0,0.0,2.0,5.0,0.0
2016,2016-01-01,AC,Morte por intervenção de Agente do Estado,2.0,0.0,0.0,2.0,0.0
2016,2016-01-01,AC,Mortes a esclarecer (sem indício de crime),5.0,0.0,1.0,4.0,0.0
2016,2016-01-01,AC,Mortes no trânsito,1.0,0.0,1.0,0.0,0.0
2016,2016-01-01,AC,Pessoa Desaparecida,0.0,0.0,0.0,0.0,0.0
2016,2016-01-01,AC,Pessoa Localizada,0.0,0.0,0.0,0.0,0.0
2016,2016-01-01,AC,Realização de vistorias,0.0,0.0,0.0,0.0,0.0
2016,2016-01-01,AC,Roubo a instituição financeira,0.0,0.0,0.0,0.0,0.0
2016,2016-01-01,AC,Roubo de carga,0.0,0.0,0.0,0.0,0.0
2016,2016-01-01,AC,Roubo de veículo,0.0,0.0,0.0,0.0,0.0
2016,2016-01-01,AC,Roubo seguido de morte (latrocínio),1.0,0.0,0.0,1.0,0.0
2016,2016-01-01,AC,Suicídio,1.0,0.0,1.0,0.0,0.0
2016,2016-01-01,AC,Suicídio de Agente do Estado,0.0,0.0,0.0,0.0,0.0
2016,2016-01-01,AC,Tentativa de feminicídio,0.0,0.0,0.0,0.0,0.0
2016,2016-01-01,AC,Tentativa de homicídio,0.0,0.0,0.0,0.0,0.0
2016,2016-01-01,AC,Tráfico de drogas,0.0,4.0,0.0,0.0,0.0
2016,2016-01-01,AL,Apreensão de Cocaína,0.0,0.0,0.0,0.0,0.0
2016,2016-01-01,AL,Apreensão de Maconha,0.0,0.0,0.0,0.0,0.0
2016,2016-01-01,AL,Arma de Fogo Apreendida,0.0,146.0,0.0,0.0,0.0
2016,2016-01-01,AL,Atendimento pré-hospitalar,0.0,371.0,0.0,0.0,0.0
2016,2016-01-01,AL,Busca e salvamento,0.0,130.0,0.0,0.0,0.0
2016,2016-01-01,AL,Combate a incêndios,0.0,61.0,0.0,0.0,0.0
2016,2016-01-01,AL,Emissão de Alvarás de licença,0.0,458.0,0.0,0.0,0.0
2016,2016-01-01,AL,Estupro,14.0,0.0,13.0,1.0,0.0
2016,2016-01-01,AL,Estupro de vulnerável,42.0,0.0,31.0,11.0,0.0
2016,2016-01-01,AL,Feminicídio,4.0,0.0,4.0,0.0,0.0
2016,2016-01-01,AL,Furto de veículo,0.0,75.0,0.0,0.0,0.0
2016,2016-01-01,AL,Homicídio doloso,144.0,0.0,8.0,136.0,0.0
2016,2016-01-01,AL,Lesão corporal seguida de morte,0.0,0.0,0.0,0.0,0.0
2016,2016-01-01,AL,Mandado de prisão cumprido,0.0,89.0,0.0,0.0,0.0
2016,2016-01-01,AL,Morte de Agente do Estado,3.0,0.0,0.0,3.0,0.0
2016,2016-01-01,AL,Morte no trânsito ou em decorrência dele (exceto homicídio doloso),70.0,0.0,10.0,60.0,0.0
2016,2016-01-01,AL,Morte por intervenção de Agente do Estado,0.0,0.0,0.0,0.0,0.0
2016,2016-01-01,AL,Mortes a esclarecer (sem indício de crime),0.0,0.0,0.0,0.0,0.0
2016,2016-01-01,AL,Mortes no trânsito,6.0,0.0,1.0,5.0,0.0
2016,2016-01-01,AL,Pessoa Desaparecida,24.0,0.0,10.0,14.0,0.0
2016,2016-01-01,AL,Pessoa Localizada,0.0,0.0,0.0,0.0,0.0
2016,2016-01-01,AL,Realização de vistorias,0.0,497.0,0.0,0.0,0.0
2016,2016-01-01,AL,Roubo a instituição financeira,0.0,4.0,0.0,0.0,0.0
2016,2016-01-01,AL,Roubo de carga,0.0,3.0,0.0,0.0,0.0
2016,2016-01-01,AL,Roubo de veículo,0.0,321.0,0.0,0.0,0.0
2016,2016-01-01,AL,Roubo seguido de morte (latrocínio),6.0,0.0,0.0,6.0,0.0
2016,2016-01-01,AL,Suicídio,9.0,0.0,2.0,7.0,0.0
2016,2016-01-01,AL,Suicídio de Agente do Estado,0.0,0.0,0.0,0.0,0.0
2016,2016-01-01,AL,Tentativa de feminicídio,0.0,0.0,0.0,0.0,0.0
2016,2016-01-01,AL,Tentativa de homicídio,81.0,0.0,15.0,66.0,0.0
2016,2016-01-01,AL,Tráfico de drogas,0.0,115.0,0.0,0.0,0.0
2016,2016-01-01,AM,Apreensão de Cocaína,0.0,0.0,0.0,0.0,0.0
2016,2016-01-01,AM,Apreensão de Maconha,0.0,0.0,0.0,0.0,0.0
