ano_arquivo,data_referencia,uf,evento,total_vitima,total,feminino,masculino,nao_informado
2020,2020-01-01,BA,Arma de Fogo Apreendida,0.0,350.0,0.0,0.0,0.0
2020,2020-01-01,BA,Atendimento pré-hospitalar,0.0,259.0,0.0,0.0,0.0
2020,2020-01-01,BA,Busca e salvamento,0.0,604.0,0.0,0.0,0.0
2020,2020-01-01,BA,Combate a incêndios,0.0,643.0,0.0,0.0,0.0
2020,2020-01-01,BA,Emissão de Alvarás de licença,0.0,756.0,0.0,0.0,0.0
2020,2020-01-01,BA,Estupro,85.0,0.0,78.0,7.0,0.0
2020,2020-01-01,BA,Estupro de vulnerável,195.0,0.0,167.0,27.0,1.0
2020,2020-01-01,BA,Feminicídio,9.0,0.0,9.0,0.0,0.0
2020,2020-01-01,BA,Furto de veículo,0.0,457.0,0.0,0.0,0.0
2020,2020-01-01,BA,Homicídio doloso,452.0,0.0,28.0,421.0,3.0
2020,2020-01-01,BA,Lesão corporal seguida de morte,1.0,0.0,0.0,1.0,0.0
2020,2020-01-01,BA,Mandado de prisão cumprido,0.0,310.0,0.0,0.0,0.0
2020,2020-01-01,BA,Morte de Agente do Estado,1.0,0.0,0.0,1.0,0.0
2020,2020-01-01,BA,Morte no trânsito ou em decorrência dele (exceto homicídio doloso),56.0,0.0,20.0,36.0,0.0
2020,2020-01-01,BA,Morte por intervenção de Agente do Estado,116.0,0.0,0.0,116.0,0.0
2020,2020-01-01,BA,Mortes a esclarecer (sem indício de crime),31.0,0.0,9.0,21.0,1.0
2020,2020-01-01,BA,Mortes no trânsito,54.0,0.0,16.0,38.0,0.0
2020,2020-01-01,BA,Pessoa Desaparecida,157.0,0.0,64.0,93.0,0.0
2020,2020-01-01,BA,Pessoa Localizada,54.0,0.0,23.0,31.0,0.0
2020,2020-01-01,BA,Realização de vistorias,0.0,609.0,0.0,0.0,0.0
2020,2020-01-01,BA,Roubo a instituição financeira,0.0,0.0,0.0,0.0,0.0
2020,2020-01-01,BA,Roubo de carga,0.0,12.0,0.0,0.0,0.0
2020,2020-01-01,BA,Roubo de veículo,0.0,968.0,0.0,0.0,0.0
2020,2020-01-01,BA,Roubo seguido de morte (latrocínio),8.0,0.0,2.0,6.0,0.0
2020,2020-01-01,BA,Suicídio,34.0,0.0,8.0,26.0,0.0
2020,2020-01-01,BA,Suicídio de Agente do Estado,0.0,0.0,0.0,0.0,0.0
2020,2020-01-01,BA,Tentativa de feminicídio,0.0,0.0,0.0,0.0,0.0
2020,2020-01-01,BA,Tentativa de homicídio,240.0,0.0,34.0,201.0,5.0
2020,2020-01-01,BA,Tráfico de drogas,0.0,497.0,0.0,0.0,0.0
2020,2020-01-01,CE,Apreensão de Cocaína,0.0,0.0,0.0,0.0,0.0
2020,2020-01-01,CE,Apreensão de Maconha,0.0,0.0,0.0,0.0,0.0
2020,2020-01-01,CE,Arma de Fogo Apreendida,0.0,402.0,0.0,0.0,0.0
2020,2020-01-01,CE,Atendimento pré-hospitalar,0.0,107.0,0.0,0.0,0.0
2020,2020-01-01,CE,Busca e salvamento,0.0,1132.0,0.0,0.0,0.0
2020,2020-01-01,CE,Combate a incêndios,0.0,323.0,0.0,0.0,0.0
2020,2020-01-01,CE,Emissão de Alvarás de licença,0.0,1246.0,0.0,0.0,0.0
2020,2020-01-01,CE,Estupro,38.0,0.0,31.0,7.0,0.0
2020,2020-01-01,CE,Estupro de vulnerável,130.0,0.0,110.0,20.0,0.0
2020,2020-01-01,CE,Feminicídio,3.0,0.0,3.0,0.0,0.0
2020,2020-01-01,CE,Furto de veículo,0.0,442.0,0.0,0.0,0.0
2020,2020-01-01,CE,Homicídio doloso,253.0,0.0,24.0,229.0,0.0
2020,2020-01-01,CE,Lesão corporal seguida de morte,2.0,0.0,1.0,1.0,0.0
2020,2020-01-01,CE,Mandado de prisão cumprido,0.0,0.0,0.0,0.0,0.0
2020,2020-01-01,CE,Morte de Agente do Estado,1.0,0.0,0.0,1.0,0.0
2020,2020-01-01,CE,Morte no trânsito ou em decorrência dele (exceto homicídio doloso),135.0,0.0,20.0,115.0,0.0
2020,2020-01-01,CE,Morte por intervenção de Agente do Estado,8.0,0.0,0.0,8.0,0.0
2020,2020-01-01,CE,Mortes a esclarecer (sem indício de crime),68.0,0.0,11.0,57.0,0.0
2020,2020-01-01,CE,Mortes no trânsito,11.0,0.0,2.0,9.0,0.0
2020,2020-01-01,CE,Pessoa Desaparecida,226.0,0.0,76.0,150.0,0.0
2020,2020-01-01,CE,Pessoa Localizada,157.0,0.0,56.0,101.0,0.0
2020,2020-01-01,CE,Realização de vistorias,0.0,2039.0,0.0,0.0,0.0
2020,2020-01-01,CE,Roubo a instituição financeira,0.0,0.0,0.0,0.0,0.0
2020,2020-01-01,CE,Roubo de carga,0.0,6.0,0.0,0.0,0.0
2020,2020-01-01,CE,Roubo de veículo,0.0,539.0,0.0,0.0,0.0
2020,2020-01-01,CE,Roubo seguido de morte (latrocínio),7.0,0.0,2.0,5.0,0.0
2020,2020-01-01,CE,Suicídio,46.0,0.0,11.0,35.0,0.0
2020,2020-01-01,CE,Suicídio de Agente do Estado,2.0,0.0,0.0,2.0,0.0
2020,2020-01-01,CE,Tentativa de feminicídio,3.0,0.0,3.0,0.0,0.0
2020,2020-01-01,CE,Tentativa de homicídio,106.0,0.0,26.0,80.0,0.0
2020,2020-01-01,CE,Tráfico de drogas,0.0,530.0,0.0,0.0,0.0
2020,2020-01-01,DF,Apreensão de Cocaína,0.0,0.0,0.0,0.0,0.0
2020,2020-01-01,DF,Apreensão de Maconha,0.0,0.0,0.0,0.0,0.0
2020,2020-01-01,DF,Arma de Fogo Apreendida,0.0,156.0,0.0,0.0,0.0
2020,2020-01-01,DF,Atendimento pré-hospitalar,0.0,0.0,0.0,0.0,0.0
2020,2020-01-01,DF,Busca e salvamento,0.0,0.0,0.0,0.0,0.0
2020,2020-01-01,DF,Combate a incêndios,0.0,0.0,0.0,0.0,0.0
2020,2020-01-01,DF,Emissão de Alvarás de licença,0.0,0.0,0.0,0.0,0.0
2020,2020-01-01,DF,Estupro,23.0,0.0,20.0,3.0,0.0
2020,2020-01-01,DF,Estupro de vulnerável,62.0,0.0,43.0,18.0,1.0
2020,2020-01-01,DF,Feminicídio,4.0,0.0,4.0,0.0,0.0
2020,2020-01-01,DF,Furto de veículo,0.0,459.0,0.0,0.0,0.0
2020,2020-01-01,DF,Homicídio doloso,25.0,0.0,1.0,24.0,0.0
2020,2020-01-01,DF,Lesão corporal seguida de morte,1.0,0.0,1.0,0.0,0.0
2020,2020-01-01,DF,Mandado de prisão cumprido,0.0,644.0,0.0,0.0,0.0
2020,2020-01-01,DF,Morte de Agente do Estado,0.0,0.0,0.0,0.0,0.0
2020,2020-01-01,DF,Morte no trânsito ou em decorrência dele (exceto homicídio doloso),14.0,0.0,1.0,13.0,0.0
2020,2020-01-01,DF,Morte por intervenção de Agente do Estado,1.0,0.0,0.0,1.0,0.0
2020,2020-01-01,DF,Mortes a esclarecer (sem indício de crime),0.0,0.0,0.0,0.0,0.0
2020,2020-01-01,DF,Mortes no trânsito,4.0,0.0,1.0,3.0,0.0
2020,2020-01-01,DF,Pessoa Desaparecida,240.0,0.0,83.0,157.0,0.0
2020,2020-01-01,DF,Pessoa Localizada,226.0,0.0,78.0,148.0,0.0
2020,2020-01-01,DF,Realização de vistorias,0.0,0.0,0.0,0.0,0.0
2020,2020-01-01,DF,Roubo a instituição financeira,0.0,0.0,0.0,0.0,0.0
2020,2020-01-01,DF,Roubo de carga,0.0,5.0,0.0,0.0,0.0
2020,2020-01-01,DF,Roubo de veículo,0.0,287.0,0.0,0.0,0.0
2020,2020-01-01,DF,Roubo seguido de morte (latrocínio),7.0,0.0,0.0,7.0,0.0
2020,2020-01-01,DF,Suicídio,12.0,0.0,0.0,12.0,0.0
2020,2020-01-01,DF,Suicídio de Agente do Estado,0.0,0.0,0.0,0.0,0.0
2020,2020-01-01,DF,Tentativa de feminicídio,3.0,0.0,3.0,0.0,0.0
2020,2020-01-01,DF,Tentativa de homicídio,94.0,0.0,12.0,82.0,0.0
2020,2020-01-01,DF,Tráfico de drogas,0.0,240.0,0.0,0.0,0.0
2020,2020-01-01,ES,Apreensão de Cocaína,0.0,0.0,0.0,0.0,0.0
2020,2020-01-01,ES,Apreensão de Maconha,0.0,0.0,0.0,0.0,0.0
2020,2020-01-01,ES,Arma de Fogo Apreendida,0.0,290.0,0.0,0.0,0.0
2020,2020-01-01,ES,Atendimento pré-hospitalar,0.0,1127.0,0.0,0.0,0.0
2020,2020-01-01,ES,Busca e salvamento,0.0,496.0,0.0,0.0,0.0
2020,2020-01-01,ES,Combate a incêndios,0.0,297.0,0.0,0.0,0.0
2020,2020-01-01,ES,Emissão de Alvarás de licença,0.0,4391.0,0.0,0.0,0.0
2020,2020-01-01,ES,Estupro,133.0,0.0,93.0,19.0,21.0
2020,2020-01-01,ES,Estupro de vulnerável,0.0,0.0,0.0,0.0,0.0
2020,2020-01-01,ES,Feminicídio,4.0,0.0,4.0,0.0,0.0
2020,2020-01-01,ES,Furto de veículo,0.0,552.0,0.0,0.0,0.0
2020,2020-01-01,ES,Homicídio doloso,92.0,0.0,5.0,87.0,0.0
2020,2020-01-01,ES,Lesão corporal seguida de morte,3.0,0.0,0.0,3.0,0.0
2020,2020-01-01,ES,Mandado de prisão cumprido,0.0,0.0,0.0,0.0,0.0
2020,2020-01-01,ES,Morte de Agente do Estado,0.0,0.0,0.0,0.0,0.0
2020,2020-01-01,ES,Morte no trânsito ou em decorrência dele (exceto homicídio doloso),42.0,0.0,7.0,35.0,0.0
2020,2020-01-01,ES,Morte por intervenção de Agente do Estado,6.0,0.0,0.0,6.0,0.0
2020,2020-01-01,ES,Mortes a esclarecer (sem indício de crime),24.0,0.0,8.0,15.0,1.0
2020,2020-01-01,ES,Mortes no trânsito,5.0,0.0,2.0,3.0,0.0
2020,2020-01-01,ES,Pessoa Desaparecida,223.0,0.0,79.0,107.0,37.0
2020,2020-01-01,ES,Pessoa Localizada,16.0,0.0,3.0,10.0,3.0
2020,2020-01-01,ES,Realização de vistorias,0.0,5515.0,0.0,0.0,0.0
2020,2020-01-01,ES,Roubo a instituição financeira,0.0,4.0,0.0,0.0,0.0
2020,2020-01-01,ES,Roubo de carga,0.0,0.0,0.0,0.0,0.0
2020,2020-01-01,ES,Roubo de veículo,0.0,370.0,0.0,0.0,0.0
2020,2020-01-01,ES,Roubo seguido de morte (latrocínio),2.0,0.0,0.0,2.0,0.0
2020,2020-01-01,ES,Suicídio,16.0,0.0,3.0,13.0,0.0
2020,2020-01-01,ES,Suicídio de Agente do Estado,1.0,0.0,0.0,1.0,0.0
2020,2020-01-01,ES,Tentativa de feminicídio,0.0,0.0,0.0,0.0,0.0
2020,2020-01-01,ES,Tentativa de homicídio,211.0,0.0,34.0,127.0,50.0
2020,2020-01-01,ES,Tráfico de drogas,0.0,370.0,0.0,0.0,0.0
2020,2020-01-01,GO,Apreensão de Cocaína,0.0,0.0,0.0,0.0,0.0
2020,2020-01-01,GO,Apreensão de Maconha,0.0,0.0,0.0,0.0,0.0
2020,2020-01-01,GO,Arma de Fogo Apreendida,0.0,434.0,0.0,0.0,0.0
2020,2020-01-01,GO,Atendimento pré-hospitalar,0.0,6392.0,0.0,0.0,0.0
2020,2020-01-01,GO,Busca e salvamento,0.0,1770.0,0.0,0.0,0.0
2020,2020-01-01,GO,Combate a incêndios,0.0,338.0,0.0,0.0,0.0
2020,2020-01-01,GO,Emissão de Alvarás de licença,0.0,11140.0,0.0,0.0,0.0
2020,2020-01-01,GO,Estupro,79.0,0.0,76.0,3.0,0.0
2020,2020-01-01,GO,Estupro de vulnerável,289.0,0.0,257.0,30.0,2.0
2020,2020-01-01,GO,Feminicídio,1.0,0.0,1.0,0.0,0.0
2020,2020-01-01,GO,Furto de veículo,0.0,668.0,0.0,0.0,0.0
2020,2020-01-01,GO,Homicídio doloso,144.0,0.0,5.0,134.0,5.0
2020,2020-01-01,GO,Lesão corporal seguida de morte,3.0,0.0,0.0,3.0,0.0
2020,2020-01-01,GO,Mandado de prisão cumprido,0.0,333.0,0.0,0.0,0.0
2020,2020-01-01,GO,Morte de Agente do Estado,0.0,0.0,0.0,0.0,0.0
2020,2020-01-01,GO,Morte no trânsito ou em decorrência dele (exceto homicídio doloso),49.0,0.0,7.0,40.0,2.0
2020,2020-01-01,GO,Morte por intervenção de Agente do Estado,24.0,0.0,0.0,20.0,4.0
2020,2020-01-01,GO,Mortes a esclarecer (sem indício de crime),23.0,0.0,2.0,17.0,4.0
2020,2020-01-01,GO,Mortes no trânsito,15.0,0.0,6.0,9.0,0.0
2020,2020-01-01,GO,Pessoa Desaparecida,285.0,0.0,126.0,158.0,1.0
2020,2020-01-01,GO,Pessoa Localizada,94.0,0.0,38.0,56.0,0.0
2020,2020-01-01,GO,Realização de vistorias,0.0,11710.0,0.0,0.0,0.0
2020,2020-01-01,GO,Roubo a instituição financeira,0.0,0.0,0.0,0.0,0.0
2020,2020-01-01,GO,Roubo de carga,0.0,19.0,0.0,0.0,0.0
2020,2020-01-01,GO,Roubo de veículo,0.0,322.0,0.0,0.0,0.0
2020,2020-01-01,GO,Roubo seguido de morte (latrocínio),3.0,0.0,0.0,2.0,1.0
2020,2020-01-01,GO,Suicídio,41.0,0.0,10.0,31.0,0.0
2020,2020-01-01,GO,Suicídio de Agente do Estado,0.0,0.0,0.0,0.0,0.0
2020,2020-01-01,GO,Tentativa de feminicídio,16.0,0.0,16.0,0.0,0.0
2020,2020-01-01,GO,Tentativa de homicídio,154.0,0.0,23.0,125.0,6.0
2020,2020-01-01,GO,Tráfico de drogas,0.0,85.0,0.0,0.0,0.0
2020,2020-01-01,MA,Apreensão de Cocaína,0.0,0.0,0.0,0.0,0.0
2020,2020-01-01,MA,Apreensão de Maconha,0.0,0.0,0.0,0.0,0.0
2020,2020-01-01,MA,Arma de Fogo Apreendida,0.0,135.0,0.0,0.0,0.0
2020,2020-01-01,MA,Atendimento pré-hospitalar,0.0,369.0,0.0,0.0,0.0
2020,2020-01-01,MA,Busca e salvamento,0.0,345.0,0.0,0.0,0.0
2020,2020-01-01,MA,Combate a incêndios,0.0,65.0,0.0,0.0,0.0
2020,2020-01-01,MA,Emissão de Alvarás de licença,0.0,1176.0,0.0,0.0,0.0
2020,2020-01-01,MA,Estupro,106.0,0.0,79.0,20.0,7.0
2020,2020-01-01,MA,Estupro de vulnerável,0.0,0.0,0.0,0.0,0.0
2020,2020-01-01,MA,Feminicídio,1.0,0.0,1.0,0.0,0.0
2020,2020-01-01,MA,Furto de veículo,0.0,216.0,0.0,0.0,0.0
2020,2020-01-01,MA,Homicídio doloso,113.0,0.0,5.0,108.0,0.0
2020,2020-01-01,MA,Lesão corporal seguida de morte,2.0,0.0,0.0,2.0,0.0
2020,2020-01-01,MA,Mandado de prisão cumprido,0.0,144.0,0.0,0.0,0.0
2020,2020-01-01,MA,Morte de Agente do Estado,0.0,0.0,0.0,0.0,0.0
2020,2020-01-01,MA,Morte no trânsito ou em decorrência dele (exceto homicídio doloso),59.0,0.0,14.0,45.0,0.0
2020,2020-01-01,MA,Morte por intervenção de Agente do Estado,6.0,0.0,0.0,6.0,0.0
2020,2020-01-01,MA,Mortes a esclarecer (sem indício de crime),7.0,0.0,2.0,5.0,0.0
2020,2020-01-01,MA,Mortes no trânsito,14.0,0.0,6.0,8.0,0.0
2020,2020-01-01,MA,Pessoa Desaparecida,61.0,0.0,26.0,35.0,0.0
2020,2020-01-01,MA,Pessoa Localizada,9.0,0.0,4.0,5.0,0.0
2020,2020-01-01,MA,Realização de vistorias,0.0,404.0,0.0,0.0,0.0
2020,2020-01-01,MA,Roubo a instituição financeira,0.0,2.0,0.0,0.0,0.0
2020,2020-01-01,MA,Roubo de carga,0.0,4.0,0.0,0.0,0.0
2020,2020-01-01,MA,Roubo de veículo,0.0,229.0,0.0,0.0,0.0
2020,2020-01-01,MA,Roubo seguido de morte (latrocínio),6.0,0.0,1.0,5.0,0.0
2020,2020-01-01,MA,Suicídio,11.0,0.0,2.0,9.0,0.0
2020,2020-01-01,MA,Suicídio de Agente do Estado,0.0,0.0,0.0,0.0,0.0
2020,2020-01-01,MA,Tentativa de feminicídio,0.0,0.0,0.0,0.0,0.0
2020,2020-01-01,MA,Tentativa de homicídio,79.0,0.0,10.0,65.0,4.0
2020,2020-01-01,MA,Tráfico de drogas,0.0,86.0,0.0,0.0,0.0
